blockType,targetLineLoc,lineSpecs_1,lineSpecs_2,lineSpecs_3,lineSpecs_4,flashLoc,timeIntervalType,distIntervalType,delay,timeInterval,distInterval,targetInterval,fixOn,fixOff,lineOn,lineOff,setOn,setOff,tarOn,saccadeOn,saccadeInRect,feedBackOn,feedBackOff,prodDist_1,prodDist_2,prodDist_3,prodDist_4,RT,blockNum
space,downright,1920,1080,960,540,left,short,inter,0.774,0.4,8,8,10.5920059680939,11.5920119285583,11.5920119285583,12.3582649230957,12.3582649230957,12.3749349117279,12.7749350070953,13.0646498203278,13.1646997928619,13.2749438285828,13.5749468803406,288.47787002497,10.257357262372,1216.30004882812,672.400024414062,0.289714813232422,10
space,downright,1920,1080,960,540,left,short,long,0.805,0.4,12,12,14.5753848552704,15.5753829479218,15.5753829479218,16.3749759197235,16.3749759197235,16.3917508125305,16.7916448116302,17.1304109096527,17.2304627895355,17.3416559696198,17.641655921936,371.209267467703,26.3542413652665,1269.80004882812,744.5,0.338766098022461,10
space,downright,1920,1080,960,540,left,inter,inter,0.886,0.8,8,8,18.642098903656,19.6420998573303,19.6420998573303,20.5250189304352,20.5250189304352,20.5418059825897,21.3416929244995,21.7775039672852,21.8775589466095,21.9917049407959,22.2917039394379,235.3117598345,5.43100240586989,1167.69995117188,650.599975585938,0.435811042785645,10
space,downright,1920,1080,960,540,left,short,long,0.694,0.4,12,12,23.2921578884125,24.2921597957611,24.2921597957611,24.991733789444,24.991733789444,25.0083990097046,25.4084098339081,25.8132469654083,25.9132978916168,26.0250768661499,26.3250780105591,386.180067982835,50.2299996431777,1269.09997558594,771.5,0.404837131500244,10
space,downright,1920,1080,960,540,left,long,inter,0.589,1.6,8,8,27.3255038261414,28.3255338668823,28.3255338668823,28.9088749885559,28.9088749885559,28.9255378246307,30.52512383461,30.8390259742737,30.9390888214111,31.041895866394,31.3418037891388,257.196963440342,6.71112897602158,1180.80004882812,671.900024414062,0.313902139663696,10
space,downright,1920,1080,960,540,left,inter,inter,0.759,0.8,8,8,32.3422338962555,33.3422389030457,33.3422389030457,34.1084949970245,34.1084949970245,34.1251609325409,34.9251728057861,35.3359208106995,35.4359729290009,35.5419428348541,35.8418459892273,255.005010310001,31.5074769457521,1196,636.599975585938,0.41074800491333,10
space,downright,1920,1080,960,540,left,short,inter,0.509,0.4,8,8,36.8418538570404,37.8423068523407,37.8423068523407,38.3585407733917,38.3585407733917,38.3752069473267,38.7752139568329,39.3587038516998,39.4587459564209,39.5752229690552,39.8752257823944,272.999097907844,19.2672441089412,1187.90002441406,690.299987792969,0.583489894866943,10
space,downright,1920,1080,960,540,left,long,short,0.813,1.6,6,6,40.8756558895111,41.8756558895111,41.8756558895111,42.6919209957123,42.6919209957123,42.7085847854614,44.3086009025574,44.5827188491821,44.6827697753906,44.7919428348541,45.0919449329376,171.324846996117,41.6830774543632,1084.40002441406,657.799987792969,0.274117946624756,10
space,downright,1920,1080,960,540,left,short,short,0.644,0.4,6,6,46.092376947403,47.0919668674469,47.0919668674469,47.7419707775116,47.7419707775116,47.7586369514465,48.1586389541626,48.8735909461975,48.9736428260803,49.075318813324,49.3753249645233,117.426478598218,3.85673106120722,1060.40002441406,600.900024414062,0.714951992034912,10
space,downright,1920,1080,960,540,left,short,long,0.748,0.4,12,12,50.3757648468018,51.3757758140564,51.3757758140564,52.1253488063812,52.1253488063812,52.1420137882233,52.5420207977295,52.9083709716797,53.0084328651428,53.1253588199615,53.4254848957062,286.594327618412,6.05196805802168,1212.69995117188,675.200012207031,0.366350173950195,10
space,downright,1920,1080,960,540,left,long,long,0.827,1.6,12,12,54.4258019924164,55.4258267879486,55.4258267879486,56.2587289810181,56.2587289810181,56.2753999233246,57.8754079341888,58.1611499786377,58.2612018585205,58.3754169940948,58.6754198074341,385.334984555345,22.2578257014313,1306.19995117188,709.200012207031,0.285742044448853,10
space,downright,1920,1080,960,540,left,inter,inter,0.822,0.8,8,8,59.6754329204559,60.6758778095245,60.6758778095245,61.4921138286591,61.4921138286591,61.5087788105011,62.3087868690491,62.5980248451233,62.6980760097504,62.8087999820709,63.1087968349457,257.997922761826,2.95791213895389,1186.30004882812,663.900024414062,0.289237976074219,10
space,downright,1920,1080,960,540,left,inter,long,0.676,0.8,12,12,64.109228849411,65.1088190078735,65.1088190078735,65.7921628952026,65.7921628952026,65.8088278770447,66.6088328361511,66.9150238037109,67.015074968338,67.1255078315735,67.4255158901215,453.934181030696,1.09492873778126,1355.09997558594,763.5,0.306190967559814,10
space,downright,1920,1080,960,540,left,long,long,0.544,1.6,12,12,68.4259569644928,69.4259638786316,69.4259638786316,69.9755418300629,69.9755418300629,69.9922068119049,71.5922238826752,71.8726649284363,71.9727139472961,72.0755608081818,72.3755669593811,394.764520128823,17.9707861368183,1294.90002441406,749,0.280441045761108,10
space,downright,1920,1080,960,540,left,long,long,0.998,1.6,12,12,73.3760068416595,74.3760118484497,74.3760118484497,75.3755989074707,75.3755989074707,75.3922638893127,76.992283821106,77.3745138645172,77.4745659828186,77.5922927856445,77.8922958374023,416.423443919763,17.584025822138,1314,759.299987792969,0.382230043411255,10
space,downright,1920,1080,960,540,left,short,inter,0.727,0.4,8,8,78.8923017978668,79.8927459716797,79.8927459716797,80.6256527900696,80.6256527900696,80.6423208713531,81.0423188209534,81.5784578323364,81.6785128116608,81.7923338413239,82.0923409461975,285.529425740794,4.74461805152213,1206.5,684.099975585938,0.536139011383057,10
space,downright,1920,1080,960,540,left,long,short,0.75,1.6,6,6,83.0927629470825,84.0923578739166,84.0923578739166,84.8423628807068,84.8423628807068,84.859030008316,86.4590489864349,86.7211308479309,86.821172952652,86.9257168769836,87.2257239818573,151.329998358956,18.0579889077674,1082.09997558594,629.400024414062,0.262081861495972,10
space,downright,1920,1080,960,540,left,short,short,0.846,0.4,6,6,88.2261509895325,89.2261588573456,89.2261588573456,90.0758697986603,90.0758697986603,90.0924179553986,90.4924218654633,90.8301239013672,90.9301660060883,91.0424258708954,91.3424348831177,237.579924750669,17.0066416066799,1158.19995117188,671,0.337702035903931,10
space,downright,1920,1080,960,540,left,inter,short,0.935,0.8,6,6,92.342878818512,93.3428678512573,93.3428678512573,94.2757937908173,94.2757937908173,94.2924590110779,95.0924699306488,95.38005900383,95.4801008701324,95.5924768447876,95.8924829959869,260.905680778891,8.90637927202331,1182.90002441406,675.599975585938,0.287589073181152,10
space,downright,1920,1080,960,540,left,short,short,0.85,0.4,6,6,96.8924930095673,97.89293384552,97.89293384552,98.7425119876862,98.7425119876862,98.7591779232025,99.1591839790344,99.508800983429,99.6088418960571,99.7258508205414,100.025860786438,170.860323071215,14.9802045443282,1101,636.5,0.349617004394531,10
space,downright,1920,1080,960,540,left,long,short,0.935,1.6,6,6,101.026283979416,102.02587890625,102.02587890625,102.959222793579,102.959222793579,102.975886821747,104.575906991959,104.995729923248,105.095770835876,105.209248781204,105.509250879288,229.416528682689,41.5141977247768,1136.30004882812,686.799987792969,0.419822931289673,10
space,downright,1920,1080,960,540,left,long,inter,0.818,1.6,8,8,106.509674787521,107.509685993195,107.509685993195,108.325942993164,108.325942993164,108.34260892868,109.942631006241,110.289567947388,110.38960981369,110.492637872696,110.792641878128,93.4662576068781,9.29863215104735,1036.5,593.700012207031,0.346936941146851,10
